id	filename	md5	size	state
2a30b4b5-e925-469c-8555-9cc602ea4e1f	edd4b22b-6ffb-48c7-bcca-7aa6f0cc4ad5.mirbase21.mirnas.quantification.txt	e09aebd6683b39c1c690d0666ed288d6	50038	validated
2a3fd28d-255b-4079-8348-029bd0755803	589dd6e4-a03e-44bf-bc11-451602e4d22e.mirbase21.mirnas.quantification.txt	003feab83c30d3933c2a1979c5a17197	50126	validated
2bd8a058-6019-49bc-a56b-42fd8b227db7	a676f98c-182c-4373-b71c-f2b5c15b747d.mirbase21.mirnas.quantification.txt	d85457086f586240aa926cb1c2857fc5	50113	validated
2db0a3fd-2399-4bfb-b676-2b19c197f391	a6d451b4-086a-446b-9048-11ececd8ba66.mirbase21.mirnas.quantification.txt	e9845a671254e0afabedb5368d57e97b	50150	validated
30b2fec5-69ef-48db-9d33-e35642818ad5	d4a86ef1-506f-4dc9-904d-69394d0c3dba.mirbase21.mirnas.quantification.txt	189ed8aff689e108e9d372e91136b4af	50376	validated
347a8e69-dab4-4920-a395-8ee80256d0ff	daf3b479-79cc-4f4e-b136-923ef6156e48.mirbase21.mirnas.quantification.txt	a8b7b92ca1c8193da9cb5d99b460fcb9	50204	validated
386303b0-03dc-4202-8af9-fb7373909c84	121dd872-3ed8-4cc8-9db2-63aa2338b95a.mirbase21.mirnas.quantification.txt	7b00fccd6754dee0223377a4678fbe83	50309	validated
3b7583b0-9f6c-48d6-b3af-e19832bf2d9f	0f4ac580-9347-4e38-a519-35ee339565a3.mirbase21.mirnas.quantification.txt	ce18bb8e4a4d4271116a331d729a8020	50352	validated
3cdae844-cac7-483a-aa41-cf58f7e958b6	d88c989c-d8f6-427c-96b4-a5ebbe0bcbe5.mirbase21.mirnas.quantification.txt	6f5b21f8051a0f393bc567a98c7f7541	50292	validated
3d914f61-568a-4f5c-a97a-54be972c5e5f	b4a647b8-2900-49ac-b331-e542d890207b.mirbase21.mirnas.quantification.txt	3bb0cc7e17f18fc9c43b8ea2e8b74e41	50158	validated
3e4b3c1f-cbb8-487f-9c9e-01291970ade3	03f9932a-cfee-4671-8128-0110f58168e8.mirbase21.mirnas.quantification.txt	c2265d16c089e29eebbd31ab449a2eac	50306	validated
4054a92c-e4c6-4742-99fc-2e9bc0b99ed5	5af377ab-7c3e-4a8d-9583-51b667d82700.mirbase21.mirnas.quantification.txt	a2869b61b424a36491e8b5ca34b9b8dd	50129	validated
406fd7d3-b73a-4014-b315-1eeaae01e988	ed031645-7a24-48a1-a0d5-70ea334abf5f.mirbase21.mirnas.quantification.txt	335af305a60a8fcf6bf978140e69f73e	50194	validated
418c3046-4557-4d8c-aa82-efb372a04b44	b60aae02-5a04-4ee4-85ac-338a38b9c6ea.mirbase21.mirnas.quantification.txt	937d499a6f19fb257e3e449ec5448947	50201	validated
419ef164-1ce1-4fca-ac2a-c25cf18d781a	11820238-6b3f-429b-b84a-3e6859edb184.mirbase21.mirnas.quantification.txt	4369b967897a74ebc68f2e2849218968	50082	validated
41dbd6ab-871d-4ee4-be13-392b4995f6ce	2fe32bd1-797d-4614-b974-8e462d99ca2a.mirbase21.mirnas.quantification.txt	e48ac8622973f7d5483ad6aa2cd2f862	50003	validated
42ac847d-71cc-468d-88b0-9cc65c38e241	5a702802-ba49-44e6-aca2-ce2b71c7c0dc.mirbase21.mirnas.quantification.txt	1e28225033797f5594aa4f512ea30ba5	50388	validated
45530049-cc5a-431b-a424-3664a4e9692d	532b8238-48d7-4d3c-8630-aab0933dc2f3.mirbase21.mirnas.quantification.txt	09a14358ed7fb34cde70f37d694eb4dc	50159	validated
457906f2-5c59-46a7-abdc-1ebce70de203	34986f2c-d62b-4941-b635-a821ce898332.mirbase21.mirnas.quantification.txt	425d76fbae675527e04a637b9c3196a2	50140	validated
46113f4d-f105-4057-9ae7-27f4e0f60abe	e635ec45-ee5a-4fe8-b1ec-83dd075064d4.mirbase21.mirnas.quantification.txt	29cbc475df42b869dac9c3f9b4745d73	50128	validated
4805e3d7-409d-41c9-b7a8-12614c50d354	f4e000ed-f688-4bf1-8c80-eb30a9636cd2.mirbase21.mirnas.quantification.txt	19c289a6003ef3c4de1813002a413429	50131	validated
48d6066e-9233-4968-af23-26c232c95921	fe2ae40f-a2d0-41a0-8847-f43858578df4.mirbase21.mirnas.quantification.txt	7812c45d1e510835a743e448319fcec3	50189	validated
48e35d76-273a-4dd7-ad6a-cd740e109921	beabc7a5-9a42-4aa7-9282-630f4f090e8c.mirbase21.mirnas.quantification.txt	e60d8aea73b82891b3c93c927ce80b04	50203	validated
4aa26af5-b589-49f4-ab6f-e00fda1ea56c	97a8ecaf-5ef9-4da0-9ba0-fed6fd2fc2e2.mirbase21.mirnas.quantification.txt	bf7e4ee4b88a0c8397e03b6f0fd9446a	50199	validated
4bf14da6-816b-4ded-a43c-6156560da9f6	518c956a-abf6-4ad1-9209-7d0263ebe471.mirbase21.mirnas.quantification.txt	2252f76254f7b33734586aa30e24e58a	50280	validated
4d6a370d-5a30-4f34-b8ff-d4490afcec73	d2ce94aa-73c0-4789-b5dd-442bc4f7125a.mirbase21.mirnas.quantification.txt	f5def9d77ab4f3f4253049e90f52b272	50222	validated
4db49f5a-4675-41f2-af9b-66cd8cab43cd	4143f94b-0830-4d72-bbd2-c331f1829ebe.mirbase21.mirnas.quantification.txt	5052a8ca3bc537b10b47c012840b60a0	50217	validated
4df97655-744a-405b-864d-1ed885a3c733	7565ff66-3ca8-42cc-9c84-fa5db304c850.mirbase21.mirnas.quantification.txt	4b8fcf2f6f4c04d8b7aa3c0017f63ea2	50145	validated
4eea0701-8708-4c93-9f63-79ea480031f3	7c28a756-8d41-4077-9c6c-dfabe24078ed.mirbase21.mirnas.quantification.txt	a2db7d2b11ffe1e43a6be5d2a4797371	50229	validated
4f8f52e4-1a81-42a0-88a5-41e87b6be678	d5a46638-6cfc-4309-9190-5cf0066f5f01.mirbase21.mirnas.quantification.txt	a3787b2a4824cf73ad5a7ae1ec9ea52f	50134	validated
54283490-47a5-4176-baa7-a8d99ec0aed7	29cb59d1-59ba-4fc8-8783-0a3cea827132.mirbase21.mirnas.quantification.txt	582e01a92942e6c522f50e4e2eb65b65	50232	validated
553abd08-4f08-4084-8d2e-8a56d6d6e120	c074af13-a603-41f3-9537-375897680aaa.mirbase21.mirnas.quantification.txt	eb1c1b04e6ffd28bfa64d14ac2d1f86c	50333	validated
56b17f0f-88ff-4b8e-9650-026e7e118239	a454e5bb-f633-4a6e-ad67-1d0effe7b352.mirbase21.mirnas.quantification.txt	9275920669b0d316cf7502cf9cbae178	50112	validated
56dc7cfa-903d-413b-84f8-12a3279889cd	9ebc0671-ee66-44b7-8361-6b62886b5d6a.mirbase21.mirnas.quantification.txt	ab72544385819accf9a709a2636e9a6a	50106	validated
588e3a31-b4c2-41ed-bb23-5ffa1c150ec7	12d955e2-b84c-4adf-b08a-4a27a6174f8f.mirbase21.mirnas.quantification.txt	99be112ac2107c10c08a6e0946e2e574	50226	validated
5a16cf9e-4362-4731-82ae-fb0fb1a4c577	ec17c3d7-4407-437c-ba66-3a94ec8d9737.mirbase21.mirnas.quantification.txt	06e2ac8fcfb080ba12755701edaae2c1	50152	validated
5a60bc87-bd7f-4e42-bdd5-cdb6af087758	25cd83f0-ad99-4dd7-8a85-371a6ebbd24c.mirbase21.mirnas.quantification.txt	04ef90b2d3acb45ffc4f8646d3afcf5d	50211	validated
5bcf4341-9360-4904-9dd9-6a43bdfa931c	563883e4-45e2-4fdd-baf4-c656ee51191e.mirbase21.mirnas.quantification.txt	440b1257f944b7907c9df75991f19a48	50170	validated
5c97f076-c198-4d3d-b680-97c3e9fb08db	70873148-857e-4350-b2bc-80c27c48bcc5.mirbase21.mirnas.quantification.txt	9ad4817c2ae3c68b39f1ab3eb26e4024	50046	validated
645d6a17-34c1-4af0-9786-55aad23f64e7	8fda075d-53f7-4d62-9b5f-17ba754e3b5a.mirbase21.mirnas.quantification.txt	506c2ec1584f9b2a879ca24b29cf4bda	50227	validated
65f94233-e5fd-468f-aec6-94f2347d2f34	35a20c09-b72d-49f3-95b7-91ee3002fd8d.mirbase21.mirnas.quantification.txt	99a2f6922c5ed004f2ac4f430b1d381c	50226	validated
68b113cd-faec-4cca-b21b-2683ef1bbb73	bc0cacc9-e3b2-433b-8cd4-251c62e0acb5.mirbase21.mirnas.quantification.txt	c9297197d59aa3e162ae4d373da1419d	50314	validated
6ab1f388-28e9-4b2c-bbdf-8383ef18b83c	b2279a60-8da0-4184-924a-ed810d00a751.mirbase21.mirnas.quantification.txt	efa132b358f4c4f7ab01341513f93714	50379	validated
6bf7f596-c9b0-452c-a8fb-8067d42f1936	cfcccec6-5ece-4b90-964d-e3446a8b03a3.mirbase21.mirnas.quantification.txt	b09a49ba9f26626d8162c0da167b6129	50427	validated
6c5a866a-42ea-42cf-a845-7c82170c19c7	e144072b-3b30-4530-a4fb-8d2be959f754.mirbase21.mirnas.quantification.txt	3935d2ffc5b97f965bf780cbc23eb79f	50162	validated
6f335026-6df0-43f8-8076-fb6534e4420f	17734bbe-d8b7-43d8-abe1-9fad8468c264.mirbase21.mirnas.quantification.txt	df4221a8c503d50278cef6f758e28dc6	50253	validated
764c4086-b9b7-467f-b572-4e8cbb93dc63	8f3f0c98-c8b8-4c96-bd6b-412d89c78ebe.mirbase21.mirnas.quantification.txt	e0695e06919c178640896a6d05dea204	50411	validated
76c7c7b9-0ea8-4a26-bcf4-ad15da31c05d	d261492c-49be-4689-b196-43a1c65d7245.mirbase21.mirnas.quantification.txt	b37f214706e71d0cc228deff36781652	50079	validated
7843d077-04e2-41d2-bd64-73edd83e9c1f	b617d9fc-0048-46ae-b703-b19200168d00.mirbase21.mirnas.quantification.txt	f38515b4fa695ec60f9f9adb0d153764	50104	validated
7c022118-2af0-4ef0-9b1f-98a683ea6e75	f9a3b84f-3b73-4f5f-8b68-1aa1fa553ee7.mirbase21.mirnas.quantification.txt	c23e0ab5bc3f6192cbd596350eb702ec	50252	validated
7cf82d45-89d9-4bd3-8776-cb1eb0c321f0	289486b7-8213-4229-a5fe-1f2a9a25e730.mirbase21.mirnas.quantification.txt	ce060cb2aaad8bd827c0fe4431fafda4	50140	validated
7e7d3e1a-8f9b-4f1b-9f5e-8ac64d308dfa	940f380b-9a47-4e46-b1cb-3c60882d3765.mirbase21.mirnas.quantification.txt	bbe03e861e57194bed34752a865acb15	50179	validated
7f660b4e-d8f6-40fe-af08-ff2b5c658026	5bfab9e3-8ca3-4d98-be06-d6110aa8bb4c.mirbase21.mirnas.quantification.txt	f04bf67aa57666b40ca7194d9ded9937	50098	validated
7fc4859d-6045-4eef-9688-4ecdb7e5eede	addaf3a8-26ce-45e8-b8b1-885f22e567a7.mirbase21.mirnas.quantification.txt	8153bbbd8492619daf8a26f51e0d654f	50272	validated
7fdf1402-fbd8-4d8e-9b84-e4a01495f3f8	93430c10-3c95-4e41-9291-e0678fc8738c.mirbase21.mirnas.quantification.txt	6cb1040e03c97227b678a4e6030cc973	50305	validated
83b2db75-facd-476a-ad40-6181717b928c	8d863205-e9c7-4292-a70a-6c7632e79619.mirbase21.mirnas.quantification.txt	00b0f586515c71e7f16a620f173371a6	50270	validated
84f42bf5-32e7-4100-9297-87957839e9e3	4f569ea7-92d9-4a29-9f0e-8a5bfbdd717f.mirbase21.mirnas.quantification.txt	c12a18ca467fa411d84f8c2ab5cfdc1a	50313	validated
85b21f9d-07de-4576-9652-740a5a550124	cbeb48f8-eb79-4db3-b077-ba394031edee.mirbase21.mirnas.quantification.txt	358903e1cf9a51873f01f37f72dc2637	50244	validated
85df6b0d-d432-4215-aabd-39cdff61d3c2	eeb0663a-fdb3-4b92-9c9a-5ef2cacba6b3.mirbase21.mirnas.quantification.txt	2c5b5e61d14a1585d7d8f78ca04bfd8b	50249	validated
86bbc63c-70a5-4d2c-bdea-f9de18f8b510	97fb1d84-7fa0-4fa9-b5ed-c370cb774c6f.mirbase21.mirnas.quantification.txt	18adc46a4854055ec172a3da1a3235d4	50050	validated
8753cc4b-0f5d-409a-a3b2-acf39fc7358b	130cd04a-2901-4607-a539-0e1fe966e367.mirbase21.mirnas.quantification.txt	25b64529dfacdcddc1b83dc9963a757e	50291	validated
8780c854-7eaf-42e9-a4cc-31222f8a3025	93a009ac-6568-44e6-b575-6f3f44bfc4a2.mirbase21.mirnas.quantification.txt	5b213ed6328c9f393fd5518efe1380f4	50102	validated
89bbfa2d-ba3d-4f14-bf01-7292e5958215	636c9329-44fb-4dd4-b0d6-2bf0bc9531de.mirbase21.mirnas.quantification.txt	818f831ab008a89422f911909e288dd7	50246	validated
8b364946-e0c7-4452-be4e-220cea70f4ce	f50cb3c4-4f8d-415e-95a7-de2baab0daef.mirbase21.mirnas.quantification.txt	8238b8d5543bc67188fc6f19ae3e0a99	50024	validated
8b55e14a-5fc7-4553-829a-ff02fe0f8f7f	d34c831f-a2f6-4dbc-aef0-34a75b21e0ba.mirbase21.mirnas.quantification.txt	bfa697e77d7d8019ff76dd8d218690bb	50244	validated
8bc460ad-95cc-4a56-9e1a-8173ae6b1259	fcdd9d98-1f11-4d78-a03c-98ff4a546b81.mirbase21.mirnas.quantification.txt	c65e04a66557139427c6caa476106442	50261	validated
8bfeb4f1-4193-4386-88d3-1dc935f5d7a9	0bb63e02-f74a-4acc-b000-b87bd5abcd71.mirbase21.mirnas.quantification.txt	9799cc689dc3f7bbdf3f0e76596ca34d	50103	validated
8c2ea0f3-474f-47f4-9900-d708e14e244c	884f8b59-5fa4-4654-b7e0-2da583edb973.mirbase21.mirnas.quantification.txt	7bf46e5b375b9dc64dc2fa2a1cf8c155	50173	validated
92ad661c-b2ed-40fe-9289-5213a97271a7	d9dc0777-5db7-4afa-bcfc-e047558e529b.mirbase21.mirnas.quantification.txt	f5b9418b5baa2808769956ccf8740671	50176	validated
9326bb7f-da05-490c-a620-5c88323130d6	11c5ea50-2bce-4da6-b76f-548b9f64238f.mirbase21.mirnas.quantification.txt	f156f6b72338517113b2d263b927d1c6	50261	validated
964aab26-ff67-4bfc-893a-68c3eb84752a	f01c1156-3363-43e1-9394-b1f88deba0d5.mirbase21.mirnas.quantification.txt	8309db3e3a6719f8342f9c3bf841f83c	50190	validated
99359a4e-5bd3-4a80-99a4-f00be159e0ea	0ef8f5bc-f13d-4053-b0e2-35b6e127e89a.mirbase21.mirnas.quantification.txt	58df0cef00efadc7e42b836eab48d841	50138	validated
9c322d05-b8a2-43cf-a25e-7e90cf8e85fc	394d3409-2498-4498-a45b-b36ca401eb17.mirbase21.mirnas.quantification.txt	53c3e9f2e1c837bf7c6965926dafb782	50129	validated
a3361ee3-2e6f-48e7-a526-e6d1b1aa6d75	ca4ba8e9-dac8-468b-998c-f4ec259c472d.mirbase21.mirnas.quantification.txt	815568a18319752aad555c58d01fbe6e	50298	validated
a6996338-7dab-4816-898a-a20430141131	0ba140b1-a028-46ee-8d80-ec4795274fe8.mirbase21.mirnas.quantification.txt	9e12e8e020d417a095ecbc874b45ab34	50484	validated
a7f8eb90-be36-499a-924a-8cd1aaa5fb20	1cc5e4d0-eb05-456b-ab19-a1091df50f16.mirbase21.mirnas.quantification.txt	eebfbf2c45916f2d73da1cbc92e1c1dd	50202	validated
a82435ff-b4dc-4e27-8864-8dffec520b68	58164646-d342-4c39-a70d-942f8fb7b663.mirbase21.mirnas.quantification.txt	92c7b11966a1e87dfd2482d0f91c18a4	50260	validated
ab865a79-8928-4178-8aff-44a95e43e697	4d63ecc3-6cba-4893-88bf-d7b927b99cd4.mirbase21.mirnas.quantification.txt	2a893251c53fbda29f1b1a5428e55326	50405	validated
af0d61e8-9271-4a3a-8a25-b4417323043d	e19e25fc-d85f-4caa-a22d-d48a461a735d.mirbase21.mirnas.quantification.txt	8ddb25bae6c568f4e19bcce6f653cb85	50271	validated
b0db14c6-8cc3-4950-8ce9-fac9d5e6d666	19ff5c40-5fe4-444e-9a03-bf7e83a4ae71.mirbase21.mirnas.quantification.txt	0f0f9200d99a7707aa4026b1e8b4ba27	50033	validated
b17acaf8-5eb3-40f8-bd9f-59d659f0bbd5	01d9dfa7-e2e8-48d3-810a-bbf3a371528c.mirbase21.mirnas.quantification.txt	bca03a29b41dc8bf98fc8313c6d43843	50583	validated
b5d660fd-da9a-44b3-8ccf-b7777ffefca2	f4a97737-76b9-4b64-adb4-c3af80c9b09a.mirbase21.mirnas.quantification.txt	4cc8e10b7cc1845dbb0c9db904b5c6bb	50285	validated
b67087c7-8a60-45e5-8087-4f442e8aa72d	bf3f3e1b-6b11-402e-8102-3aaa068810f7.mirbase21.mirnas.quantification.txt	697264f83aa706a532574cad1fd978cf	50216	validated
b6eea29b-e628-4ba9-8c36-6fec76dad20b	6e4449db-7663-482c-9cb0-e1b927712477.mirbase21.mirnas.quantification.txt	b5d13f83f05d16a1c5077ca5a2cd87df	50317	validated
b7288a82-31a9-4c2a-bbcb-3f45d2901d55	a0000369-4b42-4ac9-a92f-07ba03ed2826.mirbase21.mirnas.quantification.txt	b60dc70df529713976106cd92f1d7aef	50282	validated
b7b6e492-59b0-45f5-aaff-051c2cab5ee8	7a75d4b8-c369-4108-a721-c6903482fe71.mirbase21.mirnas.quantification.txt	362fd634a73003326fafe1938cac9685	50152	validated
b8647788-d1b1-406d-baa6-607fb43d8056	cd88d4aa-99b6-495e-97fb-1a062aed48a2.mirbase21.mirnas.quantification.txt	14953e1ef282afd09095e3aab10d2748	50054	validated
b9bb9e55-ac52-4966-8dfa-879cefbc2cb2	52829b22-1c4e-4874-8062-51ed7bb1b997.mirbase21.mirnas.quantification.txt	f0c4d8baec472fd40506990e0825925f	50209	validated
bc30ca6a-982b-4ba1-85a2-2e4adeba535a	4f3dbf34-7147-4ae2-a874-f6755480a72a.mirbase21.mirnas.quantification.txt	9c0a5525664525b2751ed5639d0bc0b0	50208	validated
bfdfa11e-b19b-4ee5-bed0-227a627ab1f3	96fa52af-a23f-4561-88a2-72b4b1e031cc.mirbase21.mirnas.quantification.txt	dd2fe01032a2f06b41471b32aa236ac3	50210	validated
bfe0c894-09d6-47ee-8334-23f81a23e1d4	5b415428-f61f-4a40-8a97-a94eb5256fe9.mirbase21.mirnas.quantification.txt	e346601267cd28ab1122341438724b1a	50176	validated
c2b7c87a-5508-424e-ba34-fe3d859ceca1	8ba0abab-da20-45a8-97c9-d53036c9e44f.mirbase21.mirnas.quantification.txt	3f60499c9b6576da373ef3ef0539795d	50230	validated
c487acbe-618e-4444-903b-28c7a6fdffa0	0a9ba940-6d73-458b-825f-c8c9f93f89da.mirbase21.mirnas.quantification.txt	0c4beb2a1f60c35924c9f5b93635e807	50165	validated
c4d1f019-3e1d-42a3-8f78-4ff63b25b4af	827ff7db-cd52-431b-98b9-54c39edc9bf6.mirbase21.mirnas.quantification.txt	45de6459f74b5cfe603f943795d79218	50311	validated
c58f9425-5789-4c8c-8bda-5e75ba382783	f06141f1-fb18-4bc2-b556-c4c64e35436f.mirbase21.mirnas.quantification.txt	9f2194be19bbc26447c5e09e9eac4da1	50346	validated
c6e4e020-dbe8-4e35-a198-b5e7c5483277	5a106e0a-0c33-46ba-abdd-68fb76b4567b.mirbase21.mirnas.quantification.txt	945bf737d6c6f59de372eeb6b5e29658	50230	validated
c933036a-3ea4-4ed5-b318-95c310e6c11d	bf40138a-2e16-4629-a933-d68a09ebac30.mirbase21.mirnas.quantification.txt	dc326365bee031e6f6c3602f1513b741	50054	validated
ca7a1993-022c-4734-ab71-33ff5cba2179	d5ba7329-97b2-4ff0-a852-f4399a900934.mirbase21.mirnas.quantification.txt	41efa057a243f4dab7a09fd13c7357c5	50371	validated
cb4ee6d3-8e15-4209-9b80-ff2ac3b97f7b	9e365ec7-4d96-460d-9fed-928f05507fbe.mirbase21.mirnas.quantification.txt	6310241f8ccf8e738b8c19fead373b21	50324	validated
cefd5b49-420f-4611-916b-7a4b7fda6fba	9b82465b-2375-4ff8-83b1-983a9755e440.mirbase21.mirnas.quantification.txt	706eaf82ee409cd3110fa7a8e1005b8a	50264	validated
d51d209c-1403-49e9-a9b7-3c36659b64a9	4f80ab99-6719-4626-92bc-c90a1b1ed724.mirbase21.mirnas.quantification.txt	53412654995abbe9242b0416231491a1	50271	validated
d716a9e8-f98d-4bb4-8cea-9d8cbe3f9838	b7564dd7-6455-4b84-af8e-d724c2c308ef.mirbase21.mirnas.quantification.txt	abb8e80cae4ab0bd078afce08f8de565	50542	validated
d8e18a38-0e22-4c3e-882e-2036af42a78a	a3a9999c-52e6-4c7f-a39e-575d73177f10.mirbase21.mirnas.quantification.txt	795203198fa808bcbaca484febfe7495	50239	validated
da6ed22f-8583-484c-85d2-cd5f29c4eeeb	a2be2fb2-a488-4ff8-8c6f-a44d6a7cca91.mirbase21.mirnas.quantification.txt	7a54376a2afad6ea3829295ca562ba49	50355	validated
dd4dc066-210e-45e4-a2e3-4fa2e2635276	943862c7-891b-4a39-ba41-b3966e4dd237.mirbase21.mirnas.quantification.txt	6f3cc20bbd6b5dd269dca5dd0c90d532	50229	validated
dd81dd2f-0be1-4507-b931-9cc2b197b9f8	10db26c3-20bd-4204-bbdc-eb1ad49e91c3.mirbase21.mirnas.quantification.txt	13500877ce9845329355174c06a5b600	50153	validated
de3a4d13-6a5d-4943-8b84-bffaa2410c27	e667bd43-c93e-4223-b968-2899f7160409.mirbase21.mirnas.quantification.txt	2373f5d74023c8e88619b2976f4263e3	50217	validated
decf86c1-c5d2-4dd0-99fd-91b17c1e55c8	58bdd742-852d-4be8-9984-560c97920550.mirbase21.mirnas.quantification.txt	2792f8d1fa88504ae0e516e788ad271c	50214	validated
e02c1321-88a2-43f5-9203-a56454e346df	7972bd60-cce8-49c5-adc5-471e9f20f4ca.mirbase21.mirnas.quantification.txt	664d060ecde8937b3f7e96461a409a36	50200	validated
e09d0370-46e4-41ea-9fa4-7f0a39195507	55931ce9-539b-4b4c-9cdc-0451dfde9336.mirbase21.mirnas.quantification.txt	29110a6ebc2acb5927d518f34d491e30	50124	validated
e6d69ef2-2ae5-4a6c-b162-6eb465953c88	774c79a1-2cc5-458d-8635-b26ba30318ff.mirbase21.mirnas.quantification.txt	7a253b99953a406ea2b9e9dfd8063e67	50107	validated
